Year,State,Break_Out,smoke_pct,dont_smoke_pct
2013,IN,18-24,19.7,80.4
2013,IN,25-34,29.4,70.5
2013,IN,35-44,28.5,71.5
2013,IN,45-54,26.099999999999998,73.9
2013,IN,55-64,19.1,80.9
2013,IN,65+,9.6,90.4
2013,KS,18-24,19.2,80.8
2013,KS,25-34,28.1,72.0
2013,KS,35-44,22.4,77.6
2013,KS,45-54,23.5,76.5
2013,KS,55-64,18.8,81.19999999999999
2013,KS,65+,9.1,90.9
2013,KY,18-24,28.7,71.2
2013,KY,25-34,37.3,62.800000000000004
2013,KY,35-44,30.1,70.0
2013,KY,45-54,29.799999999999997,70.30000000000001
2013,KY,55-64,23.9,76.0
2013,KY,65+,11.799999999999999,88.19999999999999
2013,LA,18-24,22.500000000000007,77.5
2013,LA,25-34,32.900000000000006,67.2
2013,LA,35-44,24.0,76.0
2013,LA,45-54,29.4,70.6
2013,LA,55-64,20.2,79.80000000000001
2013,LA,65+,11.5,88.5
2013,MA,18-24,19.7,80.3
2013,MA,25-34,20.8,79.3
2013,MA,35-44,17.200000000000003,82.80000000000001
2013,MA,45-54,18.8,81.2
2013,MA,55-64,15.2,84.9
2013,MA,65+,9.5,90.4
2013,MD,18-24,16.0,83.9
2013,MD,25-34,21.0,79.0
2013,MD,35-44,18.6,81.5
2013,MD,45-54,18.2,81.9
2013,MD,55-64,16.0,84.0
2013,MD,65+,8.7,91.30000000000001
2013,ME,18-24,23.6,76.39999999999999
2013,ME,25-34,32.4,67.6
2013,ME,35-44,26.7,73.3
2013,ME,45-54,25.0,75.0
2013,ME,55-64,15.5,84.6
2013,ME,65+,6.8,93.3
2013,MI,18-24,19.7,80.3
2013,MI,25-34,33.3,66.8
2013,MI,35-44,24.4,75.6
2013,MI,45-54,24.0,76.0
2013,MI,55-64,20.4,79.7
2013,MI,65+,9.5,90.5
2013,MN,18-24,21.9,78.10000000000001
2013,MN,25-34,25.4,74.6
2013,MN,35-44,17.2,82.8
2013,MN,45-54,18.0,82.0
2013,MN,55-64,17.9,82.1
2013,MN,65+,9.4,90.69999999999999
2013,MO,18-24,23.799999999999997,76.2
2013,MO,25-34,26.6,73.5
2013,MO,35-44,25.8,74.2
2013,MO,45-54,27.3,72.6
2013,MO,55-64,20.6,79.4
2013,MO,65+,10.7,89.3
2013,MS,18-24,26.5,73.5
2013,MS,25-34,29.9,70.2
2013,MS,35-44,28.299999999999997,71.7
2013,MS,45-54,30.1,69.9
2013,MS,55-64,22.7,77.2
2013,MS,65+,12.899999999999999,87.1
2013,MT,18-24,24.700000000000003,75.4
2013,MT,25-34,22.7,77.4
2013,MT,35-44,21.7,78.30000000000001
2013,MT,45-54,22.4,77.69999999999999
2013,MT,55-64,17.4,82.6
2013,MT,65+,9.7,90.30000000000001
2013,NC,18-24,23.5,76.5
2013,NC,25-34,24.6,75.4
2013,NC,35-44,20.700000000000003,79.3
2013,NC,45-54,27.299999999999997,72.8
2013,NC,55-64,17.3,82.7
2013,NC,65+,9.7,90.4
2013,ND,18-24,27.4,72.6
2013,ND,25-34,27.799999999999997,72.2
2013,ND,35-44,21.3,78.7
2013,ND,45-54,21.299999999999997,78.7
2013,ND,55-64,21.6,78.5
2013,ND,65+,10.1,90.0
2013,NE,18-24,18.6,81.39999999999999
2013,NE,25-34,25.3,74.7
2013,NE,35-44,21.3,78.6
2013,NE,45-54,21.799999999999997,78.2
2013,NE,55-64,16.2,83.80000000000001
2013,NE,65+,8.6,91.4
2013,NH,18-24,17.69999999999999,82.30000000000001
2013,NH,25-34,24.4,75.5
2013,NH,35-44,18.799999999999997,81.3
2013,NH,45-54,18.5,81.5
2013,NH,55-64,14.1,85.9
2013,NH,65+,7.1,92.9
2013,NJ,18-24,18.6,81.5
2013,NJ,25-34,19.4,80.7
2013,NJ,35-44,15.4,84.6
2013,NJ,45-54,18.6,81.4
2013,NJ,55-64,16.0,84.1
2013,NJ,65+,7.699999999999999,92.30000000000001
2013,NM,18-24,19.7,80.4
2013,NM,25-34,25.6,74.4
2013,NM,35-44,19.0,81.1
2013,NM,45-54,23.799999999999997,76.2
2013,NM,55-64,17.9,82.1
2013,NM,65+,9.9,90.1
2013,NV,18-24,14.499999999999995,85.5
2013,NV,25-34,25.0,75.1
2013,NV,35-44,16.4,83.7
2013,NV,45-54,21.4,78.6
2013,NV,55-64,22.3,77.7
2013,NV,65+,15.399999999999999,84.6
2013,NY,18-24,18.6,81.4
2013,NY,25-34,21.4,78.6
2013,NY,35-44,20.5,79.6
2013,NY,45-54,19.0,81.0
2013,NY,55-64,14.799999999999999,85.1
2013,NY,65+,6.5,93.5
2013,OH,18-24,24.6,75.5
2013,OH,25-34,30.299999999999997,69.8
2013,OH,35-44,30.0,70.0
2013,OH,45-54,26.7,73.4
2013,OH,55-64,22.6,77.4
2013,OH,65+,9.7,90.4
2013,OK,18-24,26.3,73.8
2013,OK,25-34,29.8,70.1
2013,OK,35-44,26.5,73.6
2013,OK,45-54,28.7,71.3
2013,OK,55-64,23.200000000000003,76.8
2013,OK,65+,9.899999999999999,90.1
2013,OR,18-24,18.0,82.0
2013,OR,25-34,20.9,79.1
2013,OR,35-44,20.5,79.5
2013,OR,45-54,22.0,78.1
2013,OR,55-64,16.2,83.80000000000001
2013,OR,65+,8.0,92.0
2013,PA,18-24,24.0,76.0
2013,PA,25-34,29.0,71.0
2013,PA,35-44,23.6,76.5
2013,PA,45-54,26.400000000000002,73.6
2013,PA,55-64,17.0,83.0
2013,PA,65+,10.0,90.0
2013,PR,18-24,10.8,89.2
2013,PR,25-34,16.6,83.5
2013,PR,35-44,12.100000000000001,87.9
2013,PR,45-54,11.100000000000001,88.9
2013,PR,55-64,10.0,90.0
2013,PR,65+,5.0,95.0
2013,RI,18-24,15.9,84.0
2013,RI,25-34,27.5,72.6
2013,RI,35-44,22.5,77.5
2013,RI,45-54,18.2,81.9
2013,RI,55-64,16.0,83.9
2013,RI,65+,7.0,93.0
2013,SC,18-24,22.0,77.9
2013,SC,25-34,30.0,70.0
2013,SC,35-44,26.1,73.9
2013,SC,45-54,26.4,73.6
2013,SC,55-64,21.7,78.4
2013,SC,65+,8.4,91.6
2013,SD,18-24,27.4,72.60000000000001
2013,SD,25-34,30.200000000000003,69.8
2013,SD,35-44,18.9,81.0
2013,SD,45-54,22.4,77.7
2013,SD,55-64,13.6,86.5
2013,SD,65+,8.399999999999999,91.6
2013,TN,18-24,23.399999999999988,76.60000000000001
2013,TN,25-34,32.7,67.3
2013,TN,35-44,23.4,76.6
2013,TN,45-54,32.2,67.9
2013,TN,55-64,24.299999999999997,75.8
2013,TN,65+,10.9,89.2
2013,TX,18-24,15.2,84.8
2013,TX,25-34,21.7,78.3
2013,TX,35-44,15.0,85.0
2013,TX,45-54,17.6,82.4
2013,TX,55-64,15.8,84.30000000000001
2013,TX,65+,8.7,91.4
2013,UT,18-24,8.8,91.19999999999999
2013,UT,25-34,13.1,87.0
2013,UT,35-44,11.0,89.1
2013,UT,45-54,12.5,87.60000000000001
2013,UT,55-64,11.0,89.0
2013,UT,65+,4.2,95.80000000000001
2013,VA,18-24,18.7,81.3
2013,VA,25-34,24.6,75.4
2013,VA,35-44,18.9,81.19999999999999
2013,VA,45-54,21.6,78.4
2013,VA,55-64,20.1,80.0
2013,VA,65+,10.4,89.6
2013,VT,18-24,18.8,81.19999999999999
2013,VT,25-34,24.4,75.6
2013,VT,35-44,21.6,78.5
2013,VT,45-54,19.2,80.8
2013,VT,55-64,13.2,86.9
2013,VT,65+,7.4,92.5
2013,WA,18-24,17.0,83.1
2013,WA,25-34,21.4,78.6
2013,WA,35-44,17.3,82.8
2013,WA,45-54,18.1,81.9
2013,WA,55-64,15.7,84.4
2013,WA,65+,7.3,92.7
2013,WI,18-24,15.899999999999999,84.1
2013,WI,25-34,28.5,71.4
2013,WI,35-44,21.5,78.5
2013,WI,45-54,22.6,77.4
2013,WI,55-64,18.5,81.5
2013,WI,65+,6.4,93.6
2013,WV,18-24,33.5,66.5
2013,WV,25-34,36.8,63.300000000000004
2013,WV,35-44,34.1,65.9
2013,WV,45-54,32.4,67.6
2013,WV,55-64,24.4,75.7
2013,WV,65+,11.2,88.8
2013,WY,18-24,26.799999999999997,73.1
2013,WY,25-34,26.3,73.7
2013,WY,35-44,21.1,78.9
2013,WY,45-54,23.0,77.0
2013,WY,55-64,19.1,80.9
2013,WY,65+,9.5,90.5
2014,AK,18-24,18.9,81.1
2014,AK,25-34,23.0,76.9
2014,AK,35-44,22.1,77.9
2014,AK,45-54,22.700000000000003,77.3
2014,AK,55-64,18.9,81.2
2014,AK,65+,10.8,89.2
2014,AL,18-24,23.5,76.5
2014,AL,25-34,26.5,73.5
2014,AL,35-44,24.4,75.7
2014,AL,45-54,23.6,76.4
2014,AL,55-64,22.4,77.6
2014,AL,65+,9.4,90.6
2014,AR,18-24,23.6,76.4
2014,AR,25-34,33.9,66.1
2014,AR,35-44,27.2,72.80000000000001
2014,AR,45-54,29.5,70.4
2014,AR,55-64,25.4,74.6
2014,AR,65+,11.5,88.5
2014,AZ,18-24,18.2,81.89999999999999
2014,AZ,25-34,21.3,78.8
2014,AZ,35-44,18.4,81.6
2014,AZ,45-54,17.0,83.0
2014,AZ,55-64,17.0,83.0
2014,AZ,65+,9.0,91.1
2014,CA,18-24,11.5,88.5
2014,CA,25-34,15.100000000000001,84.89999999999999
2014,CA,35-44,12.5,87.5
2014,CA,45-54,15.100000000000001,84.9
2014,CA,55-64,14.5,85.6
2014,CA,65+,8.0,92.0
2014,CO,18-24,16.1,84.0
2014,CO,25-34,21.4,78.6
2014,CO,35-44,17.8,82.2
2014,CO,45-54,16.4,83.6
2014,CO,55-64,13.600000000000001,86.4
2014,CO,65+,8.3,91.69999999999999
2014,CT,18-24,13.1,87.0
2014,CT,25-34,24.4,75.6
2014,CT,35-44,17.9,82.1
2014,CT,45-54,18.4,81.5
2014,CT,55-64,13.9,86.2
2014,CT,65+,7.0,93.0
2014,DC,18-24,,
2014,DC,25-34,15.100000000000001,84.89999999999999
2014,DC,35-44,15.2,84.89999999999999
2014,DC,45-54,24.3,75.80000000000001
2014,DC,55-64,23.4,76.6
2014,DC,65+,9.1,91.0
2014,DE,18-24,,
2014,DE,25-34,28.900000000000002,71.1
2014,DE,35-44,18.599999999999998,81.4
2014,DE,45-54,22.1,77.9
2014,DE,55-64,17.9,82.1
2014,DE,65+,10.5,89.5
2014,FL,18-24,16.9,83.19999999999999
2014,FL,25-34,26.4,73.6
2014,FL,35-44,19.2,80.8
2014,FL,45-54,20.1,79.9
2014,FL,55-64,21.2,78.9
2014,FL,65+,7.5,92.5
2014,GA,18-24,16.400000000000006,83.6
2014,GA,25-34,23.5,76.6
2014,GA,35-44,18.299999999999997,81.8
2014,GA,45-54,18.9,81.2
2014,GA,55-64,18.6,81.4
2014,GA,65+,8.2,91.80000000000001
2014,GU,18-24,23.6,76.39999999999999
2014,GU,25-34,37.4,62.7
2014,GU,35-44,36.2,63.900000000000006
2014,GU,45-54,32.9,67.10000000000001
2014,GU,55-64,22.4,77.5
2014,GU,65+,,
2014,HI,18-24,12.8,87.2
2014,HI,25-34,20.2,79.9
2014,HI,35-44,16.6,83.4
2014,HI,45-54,17.2,82.8
2014,HI,55-64,13.3,86.7
2014,HI,65+,6.1,93.8
2014,IA,18-24,17.8,82.3
2014,IA,25-34,25.0,75.0
2014,IA,35-44,22.700000000000003,77.30000000000001
2014,IA,45-54,21.7,78.19999999999999
2014,IA,55-64,17.5,82.5
2014,IA,65+,9.2,90.9
2014,ID,18-24,13.8,86.2
2014,ID,25-34,24.299999999999997,75.8
2014,ID,35-44,18.3,81.8
2014,ID,45-54,18.6,81.5
2014,ID,55-64,13.5,86.4
2014,ID,65+,8.0,92.0
2014,IL,18-24,14.2,85.9
2014,IL,25-34,19.299999999999997,80.69999999999999
2014,IL,35-44,18.4,81.6
2014,IL,45-54,19.1,80.9
2014,IL,55-64,17.4,82.6
2014,IL,65+,10.6,89.30000000000001
2014,IN,18-24,23.6,76.4
2014,IN,25-34,29.5,70.5
2014,IN,35-44,27.0,73.0
2014,IN,45-54,28.9,71.1
2014,IN,55-64,20.6,79.3
2014,IN,65+,9.7,90.4
2014,KS,18-24,18.0,82.0
2014,KS,25-34,24.5,75.5
2014,KS,35-44,19.2,80.9
2014,KS,45-54,19.3,80.7
2014,KS,55-64,18.9,81.1
2014,KS,65+,10.0,90.1
2014,KY,18-24,24.3,75.6
2014,KY,25-34,36.3,63.7
2014,KY,35-44,31.2,68.9
2014,KY,45-54,30.1,70.0
2014,KY,55-64,24.6,75.4
2014,KY,65+,12.399999999999999,87.6
2014,LA,18-24,17.5,82.5
2014,LA,25-34,32.4,67.7
2014,LA,35-44,29.700000000000003,70.3
2014,LA,45-54,28.3,71.8
2014,LA,55-64,23.5,76.5
2014,LA,65+,11.7,88.4
2014,MA,18-24,11.5,88.5
2014,MA,25-34,21.1,78.9
2014,MA,35-44,14.6,85.5
2014,MA,45-54,18.1,81.9
2014,MA,55-64,15.5,84.5
2014,MA,65+,7.699999999999999,92.30000000000001
2014,MD,18-24,10.7,89.3
2014,MD,25-34,16.3,83.7
2014,MD,35-44,16.6,83.4
2014,MD,45-54,19.2,80.9
2014,MD,55-64,15.1,84.9
2014,MD,65+,8.6,91.3
2014,ME,18-24,23.0,77.0
2014,ME,25-34,30.0,70.0
2014,ME,35-44,27.4,72.6
2014,ME,45-54,22.2,77.9
2014,ME,55-64,16.799999999999997,83.30000000000001
2014,ME,65+,6.1000000000000005,93.9
2014,MI,18-24,21.5,78.5
2014,MI,25-34,31.4,68.6
2014,MI,35-44,25.5,74.5
2014,MI,45-54,23.5,76.6
2014,MI,55-64,20.1,79.9
2014,MI,65+,9.0,91.0
2014,MN,18-24,16.1,83.9
2014,MN,25-34,23.0,77.0
2014,MN,35-44,18.0,82.0
2014,MN,45-54,17.5,82.4
2014,MN,55-64,15.9,84.1
2014,MN,65+,8.1,91.9
2014,MO,18-24,19.4,80.60000000000001
2014,MO,25-34,27.3,72.7
2014,MO,35-44,23.2,76.9
2014,MO,45-54,23.9,76.1
2014,MO,55-64,20.9,79.1
2014,MO,65+,10.7,89.19999999999999
2014,MS,18-24,23.0,77.0
2014,MS,25-34,31.1,68.9
2014,MS,35-44,27.5,72.5
2014,MS,45-54,28.5,71.5
2014,MS,55-64,19.299999999999997,80.69999999999999
2014,MS,65+,10.5,89.5
2014,MT,18-24,25.9,74.2
2014,MT,25-34,27.8,72.19999999999999
2014,MT,35-44,22.8,77.2
2014,MT,45-54,23.0,77.0
2014,MT,55-64,17.8,82.2
2014,MT,65+,8.2,91.80000000000001
2014,NC,18-24,16.8,83.3
2014,NC,25-34,25.0,75.0
2014,NC,35-44,22.5,77.6
2014,NC,45-54,20.6,79.5
2014,NC,55-64,20.8,79.2
2014,NC,65+,9.7,90.3
2014,ND,18-24,20.8,79.3
2014,ND,25-34,24.4,75.7
2014,ND,35-44,25.6,74.5
2014,ND,45-54,23.200000000000003,76.8
2014,ND,55-64,18.4,81.6
2014,ND,65+,9.5,90.4
2014,NE,18-24,17.9,82.1
2014,NE,25-34,22.5,77.5
2014,NE,35-44,20.9,79.2
2014,NE,45-54,20.4,79.6
2014,NE,55-64,15.8,84.2
2014,NE,65+,8.2,91.9
2014,NH,18-24,21.7,78.4
2014,NH,25-34,26.900000000000002,73.2
2014,NH,35-44,21.0,78.9
2014,NH,45-54,17.799999999999997,82.19999999999999
2014,NH,55-64,15.700000000000001,84.3
2014,NH,65+,7.5,92.6
2014,NJ,18-24,12.4,87.5
2014,NJ,25-34,20.799999999999997,79.2
2014,NJ,35-44,17.9,82.1
2014,NJ,45-54,17.9,82.1
2014,NJ,55-64,12.8,87.2
2014,NJ,65+,9.0,91.1
2014,NM,18-24,17.9,82.1
2014,NM,25-34,28.799999999999997,71.2
2014,NM,35-44,20.9,79.2
2014,NM,45-54,20.0,80.1
2014,NM,55-64,18.6,81.4
2014,NM,65+,9.9,90.1
2014,NV,18-24,,
2014,NV,25-34,22.3,77.7
2014,NV,35-44,14.7,85.39999999999999
2014,NV,45-54,19.2,80.9
2014,NV,55-64,15.700000000000001,84.3
2014,NV,65+,12.7,87.4
2014,NY,18-24,14.799999999999999,85.2
2014,NY,25-34,18.8,81.2
2014,NY,35-44,13.7,86.4
2014,NY,45-54,17.0,83.1
2014,NY,55-64,15.100000000000001,84.9
2014,NY,65+,7.7,92.3
2014,OH,18-24,19.2,80.8
2014,OH,25-34,31.5,68.5
2014,OH,35-44,22.9,77.2
2014,OH,45-54,24.599999999999998,75.5
2014,OH,55-64,20.1,79.8
2014,OH,65+,10.2,89.8
2014,OK,18-24,24.1,75.9
2014,OK,25-34,28.5,71.6
2014,OK,35-44,22.099999999999998,78.0
2014,OK,45-54,22.9,77.1
2014,OK,55-64,19.8,80.2
2014,OK,65+,11.2,88.8
2014,OR,18-24,17.5,82.6
2014,OR,25-34,21.5,78.6
2014,OR,35-44,20.0,80.0
2014,OR,45-54,20.3,79.80000000000001
2014,OR,55-64,16.3,83.7
2014,OR,65+,8.5,91.4
2014,PA,18-24,20.4,79.60000000000001
2014,PA,25-34,27.1,72.9
2014,PA,35-44,22.3,77.7
2014,PA,45-54,25.5,74.5
2014,PA,55-64,19.4,80.6
2014,PA,65+,8.5,91.5
2014,PR,18-24,9.9,90.10000000000001
2014,PR,25-34,16.6,83.39999999999999
2014,PR,35-44,13.7,86.2
2014,PR,45-54,12.9,87.19999999999999
2014,PR,55-64,10.0,90.0
2014,PR,65+,5.3999999999999995,94.60000000000001
2014,RI,18-24,14.399999999999999,85.6
2014,RI,25-34,23.299999999999997,76.6
2014,RI,35-44,21.8,78.2
2014,RI,45-54,18.6,81.4
2014,RI,55-64,14.6,85.5
2014,RI,65+,7.2,92.8
2014,SC,18-24,19.1,80.8
2014,SC,25-34,31.6,68.5
2014,SC,35-44,25.1,75.0
2014,SC,45-54,26.9,73.1
2014,SC,55-64,20.4,79.6
2014,SC,65+,8.7,91.3
2014,SD,18-24,16.4,83.60000000000001
2014,SD,25-34,25.5,74.5
2014,SD,35-44,22.5,77.6
2014,SD,45-54,22.2,77.80000000000001
2014,SD,55-64,18.4,81.6
2014,SD,65+,8.6,91.4
2014,TN,18-24,,
2014,TN,25-34,29.9,70.1
2014,TN,35-44,30.099999999999998,70.0
2014,TN,45-54,27.3,72.8
2014,TN,55-64,23.4,76.7
2014,TN,65+,12.700000000000001,87.30000000000001
2014,TX,18-24,12.0,88.0
2014,TX,25-34,18.7,81.30000000000001
2014,TX,35-44,15.899999999999999,84.19999999999999
2014,TX,45-54,17.0,83.0
2014,TX,55-64,14.6,85.3
2014,TX,65+,7.4,92.6
2014,UT,18-24,8.6,91.5
2014,UT,25-34,13.2,86.8
2014,UT,35-44,9.5,90.5
2014,UT,45-54,11.3,88.7
2014,UT,55-64,9.3,90.69999999999999
2014,UT,65+,4.4,95.60000000000001
2014,VA,18-24,23.1,77.0
2014,VA,25-34,24.4,75.7
2014,VA,35-44,22.6,77.5
2014,VA,45-54,22.1,77.9
2014,VA,55-64,16.7,83.3
2014,VA,65+,9.5,90.5
2014,VT,18-24,17.9,82.2
2014,VT,25-34,26.700000000000003,73.4
2014,VT,35-44,24.799999999999997,75.3
2014,VT,45-54,16.0,84.0
2014,VT,55-64,14.2,85.80000000000001
2014,VT,65+,5.800000000000001,94.3
2014,WA,18-24,13.6,86.4
2014,WA,25-34,18.9,81.1
2014,WA,35-44,18.6,81.4
2014,WA,45-54,18.7,81.4
2014,WA,55-64,14.7,85.3
2014,WA,65+,7.6,92.5
2014,WI,18-24,16.9,83.19999999999999
2014,WI,25-34,22.3,77.69999999999999
2014,WI,35-44,21.2,78.9
2014,WI,45-54,21.4,78.6
2014,WI,55-64,16.9,83.1
2014,WI,65+,7.5,92.5
2014,WV,18-24,26.599999999999998,73.4
2014,WV,25-34,43.699999999999996,56.3
2014,WV,35-44,28.700000000000003,71.3
2014,WV,45-54,32.800000000000004,67.3
2014,WV,55-64,23.200000000000003,76.9
2014,WV,65+,12.7,87.3
2014,WY,18-24,,
2014,WY,25-34,24.599999999999998,75.4
2014,WY,35-44,24.700000000000003,75.3
2014,WY,45-54,20.8,79.2
2014,WY,55-64,17.799999999999997,82.2
2014,WY,65+,9.8,90.19999999999999
2015,AK,18-24,,
2015,AK,25-34,29.5,70.5
2015,AK,35-44,16.7,83.3
2015,AK,45-54,20.4,79.6
2015,AK,55-64,18.599999999999998,81.5
2015,AK,65+,8.8,91.19999999999999
2015,AL,18-24,21.0,78.89999999999999
2015,AL,25-34,30.1,69.8
2015,AL,35-44,24.6,75.4
2015,AL,45-54,24.4,75.6
2015,AL,55-64,20.7,79.3
2015,AL,65+,10.2,89.8
2015,AR,18-24,29.599999999999998,70.4
2015,AR,25-34,32.9,67.1
2015,AR,35-44,32.8,67.2
2015,AR,45-54,25.4,74.6
2015,AR,55-64,22.1,77.9
2015,AR,65+,11.4,88.6
2015,AZ,18-24,10.800000000000002,89.2
2015,AZ,25-34,17.9,82.1
2015,AZ,35-44,15.399999999999999,84.6
2015,AZ,45-54,14.9,85.1
2015,AZ,55-64,17.2,82.69999999999999
2015,AZ,65+,8.8,91.2
2015,CA,18-24,10.0,90.0
2015,CA,25-34,13.8,86.10000000000001
2015,CA,35-44,13.8,86.30000000000001
2015,CA,45-54,13.4,86.6
2015,CA,55-64,12.600000000000001,87.4
2015,CA,65+,6.1,93.9
2015,CO,18-24,17.6,82.3
2015,CO,25-34,17.8,82.3
2015,CO,35-44,16.7,83.3
2015,CO,45-54,18.6,81.5
2015,CO,55-64,15.5,84.5
2015,CO,65+,8.2,91.9
2015,CT,18-24,9.899999999999999,90.2
2015,CT,25-34,20.700000000000003,79.3
2015,CT,35-44,14.3,85.7
2015,CT,45-54,16.0,84.1
2015,CT,55-64,13.9,86.1
2015,CT,65+,7.300000000000001,92.6
2015,DC,18-24,,
2015,DC,25-34,16.299999999999997,83.80000000000001
2015,DC,35-44,12.899999999999997,87.1
2015,DC,45-54,20.1,79.9
2015,DC,55-64,23.5,76.5
2015,DC,65+,10.2,89.8
2015,DE,18-24,15.40000000000001,84.6
2015,DE,25-34,22.1,78.0
2015,DE,35-44,17.3,82.6
2015,DE,45-54,21.6,78.5
2015,DE,55-64,21.0,79.0
2015,DE,65+,8.7,91.3
2015,FL,18-24,11.2,88.8
2015,FL,25-34,22.7,77.3
2015,FL,35-44,16.3,83.7
2015,FL,45-54,21.1,78.9
2015,FL,55-64,17.8,82.1
2015,FL,65+,8.4,91.6
2015,GA,18-24,10.600000000000009,89.39999999999999
2015,GA,25-34,23.5,76.5
2015,GA,35-44,18.1,81.9
2015,GA,45-54,21.4,78.6
2015,GA,55-64,20.8,79.1
2015,GA,65+,10.2,89.8
2015,GU,18-24,,
2015,GU,25-34,26.299999999999997,73.80000000000001
2015,GU,35-44,35.7,64.3
2015,GU,45-54,29.8,70.2
2015,GU,55-64,32.3,67.7
2015,GU,65+,9.200000000000003,90.8
2015,HI,18-24,15.299999999999999,84.7
2015,HI,25-34,19.799999999999997,80.2
2015,HI,35-44,18.1,81.9
2015,HI,45-54,14.3,85.6
2015,HI,55-64,13.2,86.7
2015,HI,65+,6.1,93.9
2015,IA,18-24,18.6,81.39999999999999
2015,IA,25-34,23.0,77.0
2015,IA,35-44,24.6,75.4
2015,IA,45-54,17.9,82.1
2015,IA,55-64,17.8,82.2
2015,IA,65+,9.8,90.3
2015,ID,18-24,11.199999999999994,88.8
2015,ID,25-34,17.3,82.7
2015,ID,35-44,15.4,84.6
2015,ID,45-54,18.8,81.1
2015,ID,55-64,13.3,86.8
2015,ID,65+,7.8,92.2
2015,IL,18-24,13.4,86.60000000000001
2015,IL,25-34,17.7,82.4
2015,IL,35-44,16.4,83.7
2015,IL,45-54,18.1,81.9
2015,IL,55-64,16.7,83.2
2015,IL,65+,8.8,91.1
2015,IN,18-24,24.4,75.6
2015,IN,25-34,23.0,77.0
2015,IN,35-44,21.0,79.1
2015,IN,45-54,26.6,73.5
2015,IN,55-64,19.7,80.30000000000001
2015,IN,65+,10.899999999999999,89.0
2015,KS,18-24,15.4,84.6
2015,KS,25-34,23.5,76.5
2015,KS,35-44,20.7,79.4
2015,KS,45-54,20.8,79.2
2015,KS,55-64,18.6,81.4
2015,KS,65+,8.7,91.3
2015,KY,18-24,25.1,74.89999999999999
2015,KY,25-34,33.3,66.8
2015,KY,35-44,31.400000000000002,68.6
2015,KY,45-54,31.5,68.4
2015,KY,55-64,24.5,75.5
2015,KY,65+,12.3,87.7
2015,LA,18-24,16.1,83.8
2015,LA,25-34,27.5,72.4
2015,LA,35-44,24.5,75.5
2015,LA,45-54,26.2,73.8
2015,LA,55-64,24.9,75.1
2015,LA,65+,11.5,88.6
2015,MA,18-24,12.3,87.69999999999999
2015,MA,25-34,16.700000000000003,83.19999999999999
2015,MA,35-44,16.6,83.4
2015,MA,45-54,17.299999999999997,82.69999999999999
2015,MA,55-64,13.100000000000001,86.9
2015,MA,65+,8.600000000000001,91.3
2015,MD,18-24,13.0,87.0
2015,MD,25-34,17.5,82.5
2015,MD,35-44,16.9,83.10000000000001
2015,MD,45-54,17.700000000000003,82.3
2015,MD,55-64,17.799999999999997,82.2
2015,MD,65+,7.6,92.4
2015,ME,18-24,20.59999999999999,79.4
2015,ME,25-34,29.0,71.0
2015,ME,35-44,27.7,72.3
2015,ME,45-54,21.900000000000002,78.2
2015,ME,55-64,17.6,82.5
2015,ME,65+,8.1,91.9
2015,MI,18-24,15.6,84.39999999999999
2015,MI,25-34,29.599999999999998,70.4
2015,MI,35-44,25.5,74.5
2015,MI,45-54,25.9,74.1
2015,MI,55-64,19.6,80.4
2015,MI,65+,10.4,89.6
2015,MN,18-24,17.3,82.7
2015,MN,25-34,22.8,77.2
2015,MN,35-44,16.8,83.1
2015,MN,45-54,18.6,81.4
2015,MN,55-64,15.8,84.2
2015,MN,65+,7.4,92.6
2015,MO,18-24,18.1,82.0
2015,MO,25-34,30.2,69.9
2015,MO,35-44,29.0,71.1
2015,MO,45-54,25.5,74.5
2015,MO,55-64,21.8,78.2
2015,MO,65+,11.0,88.9
2015,MS,18-24,20.299999999999997,79.7
2015,MS,25-34,26.9,73.2
2015,MS,35-44,26.200000000000003,73.8
2015,MS,45-54,31.0,69.1
2015,MS,55-64,22.0,77.9
2015,MS,65+,10.7,89.3
2015,MT,18-24,21.3,78.6
2015,MT,25-34,27.2,72.9
2015,MT,35-44,23.200000000000003,76.8
2015,MT,45-54,20.5,79.5
2015,MT,55-64,18.1,82.0
2015,MT,65+,8.399999999999999,91.6
2015,NC,18-24,22.9,77.1
2015,NC,25-34,21.3,78.69999999999999
2015,NC,35-44,22.4,77.6
2015,NC,45-54,21.6,78.4
2015,NC,55-64,19.4,80.6
2015,NC,65+,9.1,90.9
2015,ND,18-24,20.6,79.5
2015,ND,25-34,22.4,77.6
2015,ND,35-44,23.299999999999997,76.6
2015,ND,45-54,20.9,79.1
2015,ND,55-64,19.299999999999997,80.7
2015,ND,65+,8.3,91.8
2015,NE,18-24,17.4,82.6
2015,NE,25-34,23.3,76.8
2015,NE,35-44,19.2,80.8
2015,NE,45-54,19.2,80.8
2015,NE,55-64,16.3,83.7
2015,NE,65+,8.9,91.1
2015,NH,18-24,,
2015,NH,25-34,22.7,77.30000000000001
2015,NH,35-44,16.799999999999997,83.2
2015,NH,45-54,19.2,80.8
2015,NH,55-64,17.200000000000003,82.9
2015,NH,65+,6.800000000000001,93.2
2015,NJ,18-24,11.8,88.30000000000001
2015,NJ,25-34,17.9,82.0
2015,NJ,35-44,16.3,83.7
2015,NJ,45-54,15.3,84.7
2015,NJ,55-64,13.100000000000001,86.9
2015,NJ,65+,7.5,92.5
